customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7898-GTEAQ,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,97.09,3973.79,Yes
2713-REYPA,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.66,1710.78,No
4808-XDLZE,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),86.75,3029.17,No
4567-NXKMB,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),65.95,465.71,No
8633-HTVUS,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.13,83.85,Yes
9189-IQZCX,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.07,4253.75,No
5445-OWQIC,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.17,395.59,No
3909-CRRQX,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),88.19,1411.24,No
2257-OYIDN,Female,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.23,369.13,No
4187-CICYB,Male,0,Yes,No,53,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,74.43,3931.05,No
9878-EKBXO,Female,1,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,83.68,2027.57,No
5749-RFEPM,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.05,1724.43,No
4017-MSZCX,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,97.46,2051.87,No
7170-FXSPH,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.47,3954.34,No
0884-JDFGE,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,92.73,280.52,No
9826-JJKUG,Female,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.65,2389.82,Yes
1316-BMNQI,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.15, ,Yes
0717-MCPFS,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,66.41,609.27,No
6981-OEVDT,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.2,35.69,No
3130-LVQJV,Female,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.64,2199.50,Yes
0597-RRNOL,Male,0,No,No,24,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.1,1982.66,Yes
3236-KAFOO,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),63.57,3752.19,No
2969-BNBDQ,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,74.3,896.17,Yes
2866-KTBON,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.93,2258.10,No
3520-LXUOP,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),86.12,2844.35,No
4352-YECAZ,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.8,3190.18,Yes
5120-YXLRO,Female,0,Yes,No,38,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.06,2517.03,No
7804-HONRT,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,81.78,3337.68,No
6247-ZCTNO,Female,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),82.1,1974.89,No
8603-DIFPY,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),92.98,1202.06,No
5544-BXHKM,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.66, ,Yes
0741-RNOFK,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),77.25,2939.32,Yes
8058-HKVSX,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,81.12,2330.27,No
8085-VTAJH,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,78.52,306.95,Yes
1010-AIMAM,Female,0,No,No,70,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.42,3738.69,No
3956-BFGZN,Female,1,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),89.43,5451.88,No
9119-WLQHK,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),101.99,3042.21,No
2585-IGIRL,Male,1,No,No,6,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,61.8,371.37,No
7713-OGKTP,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),96.74,2704.36,No
3595-ZCIJN,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,86.64,4323.78,No
1568-MSZSW,Female,1,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.35,1224.08,No
3764-WSLRF,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,66.4,4621.16,No
1254-XICJS,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),55.14,3741.82,No
2506-LQUZX,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.98,323.93,No
3433-XRQSI,Female,1,No,No,22,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,53.89,1175.72,No
3941-DBOBD,Female,0,No,Yes,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.83,2799.03,Yes
5692-SZVLC,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),107.96,5946.36,No
1740-CZHDP,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.04,520.67,No
6916-EEFMI,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,104.34,3028.65,Yes
5768-TBGFQ,Female,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.96,3823.28,Yes
8812-EEAHL,Male,0,No,Yes,21,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),76.48,1617.86,No
7369-CVNPJ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.45,93.73,Yes
9804-THKLA,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),88.78,1957.08,Yes
8538-KEOEL,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,105.9,6470.49,No
4007-LXOOF,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,92.9,2707.92,Yes
3118-ETZAW,Male,1,Yes,No,26,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,69.02,1798.24,No
2544-EAQSN,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,103.38,3710.39,No
9341-XKBYR,Female,0,No,No,69,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,61.66,4270.18,No
8671-WLFTW,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.09,1179.64,No
3196-HRUAW,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.51,1484.90,Yes
7545-OBAWW,Male,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.95,980.04,No
9911-QZHOH,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.58,803.05,No
0783-AASPN,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.33,5476.09,Yes
4489-BRFIA,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),59.23,1848.89,No
8884-MIKDB,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.19,543.32,No
5352-FBRMI,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.13,668.16,Yes
6207-VGYUO,Male,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),52.46,849.61,No
0964-SYAQQ,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.21,39.01,No
2592-HNNJB,Male,0,Yes,No,65,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),68.38,4441.09,No
8249-HPBFU,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,74.04,2075.67,No
9841-PEOLD,Female,0,No,Yes,3,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.97,239.50,No
6514-WKWPO,Male,1,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),97.05,2823.87,Yes
4832-ODUMV,Male,1,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.83,1791.92,No
2134-TNOCH,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.94,1422.95,No
9311-QMDZY,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.27,2069.38,No
6966-XQJJX,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,90.16,2080.51,Yes
3335-GVALX,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.25,2255.18,Yes
9655-UVIZI,Female,1,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.33,572.40,No
9798-JHXPQ,Male,0,Yes,No,29,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),67.03,1943.08,No
9431-XSDGJ,Male,1,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,90.92,4914.81,No
8123-JAWRE,Male,1,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,90.09,2066.05,Yes
0210-WUQVP,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),82.02,3116.31,No
4269-INMYY,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.29,19.49,No
1264-RCJVG,Male,1,Yes,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),77.86,2572.22,No
8067-NSDZF,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,78.28,1172.60,No
9637-EADCI,Female,0,No,No,47,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,83.22,3905.08,No
7058-GDMQB,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),71.57,1641.08,No
4475-HRCVL,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,88.12,4337.36,Yes
9255-BWLBF,Male,1,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.41,18.25,No
0216-THVLZ,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.73,722.20,No
3486-PJYWP,Female,0,No,No,58,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,89.09,5180.83,No
0732-PMWSH,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.7,550.60,No
5437-XLAYU,Male,1,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.32,1073.35,No
3551-HGAUP,Female,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.32,1373.07,No
5313-AWRMB,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.8,1602.65,Yes
8418-IAKCT,Female,0,No,Yes,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,65.58,3874.27,No
6931-WFCVK,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),100.76,6329.76,No
5439-LOQJF,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),62.66,70.05,Yes
1279-NFCPG,Female,1,Yes,Yes,69,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,46.03,3187.03,No
3842-BBCRN,Female,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.75,2010.43,No
3198-BYVAD,Female,1,No,No,35,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.91,2553.60,No
0532-CIFYM,Female,0,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,74.86,891.38,No
4174-BDYOD,Male,1,Yes,No,1,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.23,60.44,Yes
3151-WSSES,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,98.28,384.08,No
1981-KRXOI,Male,0,No,Yes,39,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,62.42,2443.23,No
6282-UINSG,Female,1,Yes,No,63,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.4,3492.13,No
0336-HQEGT,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.86,1204.53,No
3356-RETCG,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.21,1142.49,No
5645-EWBUV,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),92.38,5179.74,No
5496-ZXGEA,Female,0,No,No,40,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,72.59,2909.29,No
4914-UREMD,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,84.73,3732.35,No
0204-TWUZD,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.23,1030.25,No
1317-CITFJ,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.55,658.52,No
4908-QXIIA,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,76.17,3125.08,No
1091-ZHUKW,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),96.52,1531.02,Yes
1757-QOQWX,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,90.28,3065.58,Yes
2406-EHMHY,Female,0,No,No,34,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,65.43,2223.44,No
6027-CXQET,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.35,156.25,No
4793-KTOSG,Female,0,Yes,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.49,1051.30,No
2294-EVHJF,Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.19,905.10,No
0778-IBORC,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,49.18,1079.23,No
0338-IYZWR,Female,1,Yes,No,42,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.98,3572.43,No
9437-BVMUP,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.97,1039.00,No
1907-RWIYH,Male,1,No,Yes,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,87.97,6249.00,No
9815-TTULS,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,96.81,6973.46,No
0742-ZWGQL,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.11,6019.75,Yes
8144-HNHNG,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,105.41,6859.39,Yes
6558-VMRBU,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.09,2525.28,No
3126-XLMVK,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.54,3252.67,Yes
4072-VSWGL,Female,0,No,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),60.79,1567.75,No
8479-ZPHAL,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.92,537.54,No
4203-HCJBK,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,104.94,6636.89,No
8946-BIPMI,Female,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.64,1142.15,No
3359-ZZVLQ,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.3,1433.60,No
8148-TKPSW,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.7,4301.86,No
5724-ZDODT,Female,0,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.31,1397.81,No
9752-ZEFUV,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.78,361.95,No
7649-FNDYM,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.93,78.98,No
3066-DNCXE,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),60.57,3027.75,No
9633-XXBRS,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.91,857.21,No
2025-XMLZF,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,91.92,4600.45,Yes
4323-WQWAR,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),92.62,4355.66,Yes
3085-MAQFD,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.42,1069.94,No
3568-ZPEYT,Female,1,No,No,24,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),68.72,1653.37,No
9120-VMFQM,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.44,366.31,Yes
2429-CNZSE,Female,1,Yes,Yes,68,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),69.52,4721.21,No
4304-JEDFZ,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),80.07,1760.61,No
3661-CAXYD,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,78.7,1032.93,No
